6255da4ecca1ea45162d5b74f1c73421aebcdd90,DELETE,regular-file,cliente/public/img/ninos/html.gif,193609709,
0a91d1bad9839d40d17e7f178dbb07d84b7dc440,DELETE,regular-file,cliente/public/img/ninos/javascript.gif,189806377,
e75a74540d3519c09632eb7377fb98f890fc27e3,DELETE,regular-file,cliente/public/img/ninos/python.gif,156749665,
